country,year,variety,variety_area_ha,grape_color,grape_yield_tonnes_per_ha,estimated_variety_production_tons
Russia,2016,Saperavi Severny,325.0,red,8.7,2827.4999999999995
Russia,2016,Sauvignon Blanc,2501.0,white,8.7,21758.699999999997
Russia,2016,Savagnin Blanc,214.0,white,8.7,1861.8
Russia,2016,Stepnyak,144.0,white,8.7,1252.8
Russia,2016,Sukholimansky Bely,80.0,white,8.7,696.0
Russia,2016,Sémillon,25.0,white,8.7,217.49999999999997
Russia,2016,Trebbiano Toscano,66.0,white,8.7,574.1999999999999
Russia,2016,Tsimlyansky Cherny,451.0,red,8.7,3923.7
Russia,2016,Tsvetochny,169.0,white,8.7,1470.3
Russia,2016,Vidvizhenets,271.0,white,8.7,2357.7
Russia,2016,Viorika,307.0,white,8.7,2670.8999999999996
Russia,2016,Zalagyöngye,193.0,white,8.7,1679.1
Russia,2016,Zenit,21.0,white,8.7,182.7
Russia,2016,other red,60.82316697473814,red,8.7,529.1615526802218
Russia,2016,other white,171.17683302526183,white,8.7,1489.2384473197778
Russia,2023,Aligoté,6409.795532071702,white,,
Russia,2023,Bianca,2117.604480816864,white,,
Russia,2023,Cabernet Franc,515.7760594990077,red,,
Russia,2023,Cabernet Sauvignon,9081.04413154711,red,,
Russia,2023,Chardonnay,5508.093543146787,white,,
Russia,2023,Citronny Magaracha,1084.6990233033898,white,,
Russia,2023,Fioletovy Ranny,53.399863473388336,red,,
Russia,2023,Gewürztraminer,526.5040133513471,white,,
Russia,2023,Isabella,1263.609632043233,red,,
Russia,2023,Krasnostop Zolotovsky,352.9615237701304,red,,
Russia,2023,Levokumskij,484.95721786776016,red,,
Russia,2023,Merlot,3558.5533131238794,red,,
Russia,2023,Muscat Blanc à Petits Grains,355.3902090121593,white,,
Russia,2023,Muscat of Hamburg,74.75980886274367,red,,
Russia,2023,Odessky Cherny,1316.2600333783678,red,,
Russia,2023,Pervenets Magaracha,1540.6638450186485,white,,
Russia,2023,Pinot Blanc,1522.3307568249063,white,,
Russia,2023,Pinot Gris,431.6616676456199,grey_or_gris,,
Russia,2023,Pinot Noir,1767.3498230509392,red,,
Russia,2023,Podarok Magaracha,173.01555765377822,white,,
Russia,2023,Riesling,3179.279614069495,white,,
Russia,2023,Riton,120.68369144985763,white,,
Russia,2023,Rkatsiteli,7045.147147118104,white,,
Russia,2023,Rubin Golodrigi,457.81664023684743,red,,
Russia,2023,Saperavi,2235.8580926043383,red,,
Russia,2023,Saperavi Severny,347.0991125770242,red,,
Russia,2023,Sauvignon Blanc,2832.1211979075874,white,,
Russia,2023,Stepnyak,153.79160680335843,white,,
Russia,2023,Syrah,466.70933091786486,red,,
Russia,2023,Trebbiano Toscano,546.1158277048318,white,,
Russia,2023,Tsimlyansky Cherny,181.55953580952033,red,,
Russia,2023,Tsvetochny,95.05175698263123,white,,
Russia,2023,Vidvizhenets,289.4272600257648,white,,
Russia,2023,Zalagyöngye,83.3037870184858,white,,
Russia,2023,other red,64.95897627638197,red,,
Russia,2023,other white,182.8163870361481,white,,
Serbia,2000,Chasselas,3449.948,white,0.5,1724.974
Serbia,2000,Graševina,33119.5,white,0.5,16559.75
Serbia,2000,Muscat of Hamburg,2759.958,red,0.5,1379.979
Serbia,2000,Prokupac,15179.77,red,0.5,7589.885
Serbia,2000,other red,3449.948,red,0.5,1724.974
Serbia,2000,other white,11039.83,white,0.5,5519.915
Serbia,2010,Chasselas,3449.948,white,5.2,17939.7296
Serbia,2010,Graševina,33119.5,white,5.2,172221.4
Serbia,2010,Muscat of Hamburg,2759.958,red,5.2,14351.7816
Serbia,2010,Prokupac,15179.77,red,5.2,78934.804
Serbia,2010,other red,3449.948,red,5.2,17939.7296
Serbia,2010,other white,11039.83,white,5.2,57407.116
Serbia,2016,Afus Ali,72.67049472972967,white,6.6,479.6252652162158
Serbia,2016,Blaufränkisch,727.1354102432427,red,6.6,4799.0937076054015
Serbia,2016,Cabernet Franc,79.13566937837832,red,6.6,522.2954178972969
Serbia,2016,Cabernet Sauvignon,2110.677529459458,red,6.6,13930.471694432423
Serbia,2016,Cardinal,2.5220904324324307,red,6.6,16.64579685405404
Serbia,2016,Chardonnay,1454.8321774864855,white,6.6,9601.892371410804
Serbia,2016,Dimyat,192.0584656216215,white,6.6,1267.585873102702
Serbia,2016,Gamay Noir,54.25261054054051,red,6.6,358.0672295675673
Serbia,2016,Gewürztraminer,141.54367362162154,white,6.6,934.1882459027021
Serbia,2016,Graševina,2037.1822038648636,white,6.6,13445.4025455081
Serbia,2016,Kadarka,15.28366572972972,red,6.6,100.87219381621614
Serbia,2016,Kosmopolita,0.6819381891891887,grey_or_gris,6.6,4.500792048648645
Serbia,2016,Marselan,83.88593359459453,red,6.6,553.6471617243238
Serbia,2016,Merlot,1968.3366912162148,red,6.6,12991.022162027017
Serbia,2016,Morava,34.11089132432431,white,6.6,225.13188274054042
Serbia,2016,Muscat,14.353127999999993,white,6.6,94.73064479999995
Serbia,2016,Muscat Blanc à Petits Grains,30.76704405405404,white,6.6,203.06249075675666
Serbia,2016,Muscat Fleur d’Oranger,115.79135927027022,white,6.6,764.2229711837834
Serbia,2016,Muscat Ottonel,182.99484567567555,white,6.6,1207.7659814594585
Serbia,2016,Muscat of Hamburg,624.031750459459,red,6.6,4118.609553032429
Serbia,2016,Pamid,66.59889470270265,red,6.6,439.5527050378375
Serbia,2016,Panonia,2.0298494594594576,white,6.6,13.39700643243242
Serbia,2016,Pinot Gris,111.50904129729722,grey_or_gris,6.6,735.9596725621616
Serbia,2016,Pinot Noir,632.9407765945941,red,6.6,4177.409125524321
Serbia,2016,Prokupac,915.9539505405401,red,6.6,6045.296073567564
Serbia,2016,Riesling,1360.9570443243233,white,6.6,8982.316492540533
Serbia,2016,Rkatsiteli,60.32252481081078,white,6.6,398.12866375135116
Serbia,2016,Sauvignon Blanc,740.5640494054048,white,6.6,4887.722726075672
Serbia,2016,Victoria,55.24224891891888,white,6.6,364.5988428648646
Serbia,2016,Vranac,2.662206567567566,red,6.6,17.570563345945935
Serbia,2016,other red,4686.337706171456,red,6.6,30929.82886073161
Serbia,2016,other white,3181.253785963699,white,6.6,20996.27498736041
Serbia,2016,Župljanka,255.3803483513512,white,6.6,1685.5102991189178
Serbia,2019,Agadai,0.13,white,,
Serbia,2019,Aleatico,0.99,red,,
Serbia,2019,Alicante Henri Bouschet,4.08,red,,
Serbia,2019,Aligoté,0.55,white,,
Serbia,2019,Alphonse Lavallée,12.68,red,,
Serbia,2019,Ancellotta,1.17,red,,
Serbia,2019,Antigona,0.22,red,,
Serbia,2019,Arinarnoa,3.1,red,,
Serbia,2019,Arvine,0.06,white,,
Serbia,2019,Backa,0.39,white,,
Serbia,2019,Bagrina,0.59,white,,
Serbia,2019,Bakator Roz,0.43,red,,
Serbia,2019,Banatski Muskat,0.02,red,,
Serbia,2019,Barbera,0.02,red,,
Serbia,2019,Beogradska Besemena,1.08,white,,
Serbia,2019,Beogradska Rana,1.67,white,,
Serbia,2019,Bianca,0.18,white,,
Serbia,2019,Biserka Rana,0.02,white,,
Serbia,2019,Blauer Portugieser,7.42,red,,
Serbia,2019,Blaufränkisch,320.87,red,,
Serbia,2019,Blush Seedless,0.18,red,,
Serbia,2019,Bombino Bianco,0.09,white,,
Serbia,2019,Bouvier,0.57,white,,
Serbia,2019,Cabernet Franc,64.28999999999999,red,,
Serbia,2019,Cabernet Sauvignon,571.04,red,,
Serbia,2019,Cabernet Volos,0.5,red,,
Serbia,2019,Cardinal,63.56,red,,
Serbia,2019,Carmem,8.45,red,,
Serbia,2019,Chaouch Blanc,0.02,white,,
Serbia,2019,Chaouch Rozovyi,34.48,red,,
Serbia,2019,Chardonnay,516.44,white,,
Serbia,2019,Chasselas,9.459999999999999,white,,
Serbia,2019,Chasselas (R),0.36,white,,
Serbia,2019,Cinsaut,0.17,red,,
Serbia,2019,Clairette,0.04,white,,
Serbia,2019,Clinton,1.84,red,,
Serbia,2019,Colombard,0.18,white,,
Serbia,2019,Crimson Cabernet,0.37,red,,
Serbia,2019,Crveni Drenak,0.41,white,,
Serbia,2019,Csaba Gyöngye,2.46,white,,
Serbia,2019,Cserszegi Fűszeres,0.16,grey_or_gris,,
Serbia,2019,Côt,2.38,red,,
Serbia,2019,Danlas,0.13,white,,
Serbia,2019,Danuta,0.06,white,,
Serbia,2019,Delaware,0.17,grey_or_gris,,
Serbia,2019,Demir Kapija,2.07,red,,
Serbia,2019,Dimyat,156.87,white,,
Serbia,2019,Dinka,0.01,white,,
Serbia,2019,Dodrelyabi,0.04,red,,
Serbia,2019,Dornfelder,0.07,red,,
Serbia,2019,Early Muscat,0.03,white,,
Serbia,2019,Emerald Riesling,0.09,white,,
Serbia,2019,Erzsebet Kiralyne Emleke,0.02,white,,
Serbia,2019,Everest,0.06,white,,
Serbia,2019,Ezerfürtű,0.05,white,,
Serbia,2019,Ezerjó,0.19,white,,
Serbia,2019,Folle Blanche,0.33,white,,
Serbia,2019,Frajla,0.17,white,,
Serbia,2019,Furmint,4.09,white,,
Serbia,2019,Gamay Noir,43.24,red,,
Serbia,2019,Gamay Teinturier Freaux,45.45,red,,
Serbia,2019,Garnacha Tinta,0.18,red,,
Serbia,2019,Gewürztraminer,68.98,white,,
Serbia,2019,Godominka,0.03,white,,
Serbia,2019,Graševina,909.35,white,,
Serbia,2019,Grocanka,1.12,white,,
Serbia,2019,Grüner Veltliner,0.1,white,,
Serbia,2019,Herbemont,0.52,red,,
Serbia,2019,Hárslevelű,0.32,white,,
Serbia,2019,Imperial Napoleon,0.1,red,,
Serbia,2019,Irsai Olivér,0.29,white,,
Serbia,2019,Italia,54.56,white,,
Serbia,2019,Jacquez,0.04,red,,
Serbia,2019,Jagodinka,0.27,red,,
Serbia,2019,Kadarka,11.603,red,,
Serbia,2019,Kladovska Bela,0.09,white,,
Serbia,2019,Kodryanka,6.73,red,,
Serbia,2019,Kosmopolita,0.35,grey_or_gris,,
Serbia,2019,Kosovska Rana,0.02,red,,
Serbia,2019,Kossuth Lajos,0.06,white,,
Serbia,2019,Krajinski Bojadiser,0.04,red,,
Serbia,2019,Kreaca,31.69,white,,
Serbia,2019,Kujundžuša,0.97,white,,
Serbia,2019,Kunleány,0.24,white,,
Serbia,2019,Listán Prieto,0.03,red,,
Serbia,2019,Lival,0.15,red,,
Serbia,2019,Liza,0.02,white,,
Serbia,2019,Ljutun,0.13,red,,
Serbia,2019,Lyana,0.12,white,,
Serbia,2019,Malaga,0.07,white,,
Serbia,2019,Malvasia,3.14,white,,
Serbia,2019,Malvasia delle Lipari,0.91,white,,
Serbia,2019,Manzoni Moscato,0.28,red,,
Serbia,2019,Marselan,20.21,red,,
Serbia,2019,Mediana,1.14,unknown,,
Serbia,2019,Merlot,578.35,red,,
Serbia,2019,Michele Palieri,32.76,red,,
Serbia,2019,Moldova,48.8,red,,
Serbia,2019,Molinera,0.1,red,,
Serbia,2019,Montepulciano,0.03,red,,
Serbia,2019,Morava,17.61,white,,
Serbia,2019,Moscatello Selvatico,19.18,white,,
Serbia,2019,Muscat,23.66,white,,
Serbia,2019,Muscat Blanc à Petits Grains,106.28,white,,
Serbia,2019,Muscat Madam Mathiasz,0.003,red,,
Serbia,2019,Muscat Ottonel,121.06,white,,
Serbia,2019,Muscat of Alexandria,0.12,white,,
Serbia,2019,Muscat of Hamburg,352.85,red,,
Serbia,2019,Muskat Yerevanyan,0.02,white,,
Serbia,2019,Mézes Fehér,0.62,white,,
Serbia,2019,Müller-Thurgau,0.54,white,,
Serbia,2019,Nebbiolo,6.91,red,,
Serbia,2019,Negotinski Rubin,0.03,red,,
Serbia,2019,Neoplanta,8.47,white,,
Serbia,2019,Olivette Noire,1.97,red,,
Serbia,2019,Opuzenska Rana,0.002,red,,
Serbia,2019,Ora,0.15,white,,
Serbia,2019,Orelo Belo,0.51,white,,
Serbia,2019,Palava,1.0,grey_or_gris,,
Serbia,2019,Pamid,54.15,red,,
Serbia,2019,Panonia,3.28,white,,
Serbia,2019,Petit Verdot,3.82,red,,
Serbia,2019,Petra,1.43,white,,
Serbia,2019,Pinot Blanc,75.69,white,,
Serbia,2019,Pinot Gris,71.81,grey_or_gris,,
Serbia,2019,Pinot Noir,218.01,red,,
Serbia,2019,Probus,15.55,red,,
Serbia,2019,Prokupac,277.3,red,,
Serbia,2019,Radmilovački Muscat,0.02,white,,
Serbia,2019,Rebo,0.89,red,,
Serbia,2019,Red Globe,0.03,red,,
Serbia,2019,Regent,2.7,red,,
Serbia,2019,Ribol,2.23,red,,
Serbia,2019,Ribolla Gialla,0.15,white,,
Serbia,2019,Riesling,451.12,white,,
Serbia,2019,Rkatsiteli,126.65,white,,
Serbia,2019,Rubel Muscat,11.55,red,,
Serbia,2019,Sangiovese,1.11,red,,
Serbia,2019,Sauvignon Blanc,321.26,white,,
Serbia,2019,Savagnin Blanc,0.04,white,,
Serbia,2019,Schiava Grossa,48.79,red,,
Serbia,2019,Seducha,0.17,red,,
Serbia,2019,Serbia,1.96,red,,
Serbia,2019,Silvaner,0.03,white,,
Serbia,2019,Sirmium,0.24,white,,
Serbia,2019,Slankamenka,0.09,white,,
Serbia,2019,Smederevka,0.02,white,,
Serbia,2019,Sremska Zelenika,0.45,white,,
Serbia,2019,Srpski Rubin,0.03,red,,
Serbia,2019,Strashenskii,16.98,red,,
Serbia,2019,Sublima Seedless,0.42,white,,
Serbia,2019,Sultaniye,1.66,white,,
Serbia,2019,Sweet Jubilee,0.09,unknown,,
Serbia,2019,Syrah,34.32,red,,
Serbia,2019,Sémillon,8.36,white,,
Serbia,2019,Tempranillo,1.39,red,,
Serbia,2019,Teroldego,0.26,red,,
Serbia,2019,Trebbiano Toscano,0.29,white,,
Serbia,2019,Tribidrag,0.89,red,,
Serbia,2019,Verona,0.07,red,,
Serbia,2019,Viognier,1.78,white,,
Serbia,2019,Vranac,111.08,red,,
Serbia,2019,Zalagyöngye,1.69,white,,
Serbia,2019,Začinak,1.28,red,,
Serbia,2019,Zweigelt,0.56,red,,
Serbia,2019,other,285.83,unknown,,
Serbia,2019,other red,3.06,red,,
Serbia,2019,other white,4.09,white,,
Serbia,2019,Žametovka,9.09,red,,
Serbia,2019,Žilavka,2.79,white,,
Slovakia,2000,Blaufränkisch,1090.629,red,3.7,4035.3273
Slovakia,2000,Cabernet Sauvignon,155.8041,red,3.7,576.47517
Slovakia,2000,Chardonnay,623.2164,white,3.7,2305.90068
Slovakia,2000,Fetească Albă,311.6082,white,3.7,1152.95034
Slovakia,2000,Fetească Regală,311.6082,white,3.7,1152.95034
Slovakia,2000,Graševina,3895.103,white,3.7,14411.8811
Slovakia,2000,Grüner Veltliner,2960.278,white,3.7,10953.0286
Slovakia,2000,Müller-Thurgau,1869.649,white,3.7,6917.7013
Slovakia,2000,Pinot Blanc,623.2164,white,3.7,2305.90068
Slovakia,2000,Sankt Laurent,934.8246,red,3.7,3458.85102
Slovakia,2000,Silvaner,155.8041,white,3.7,576.47517
Slovakia,2000,other red,467.4123,red,3.7,1729.42551
Slovakia,2000,other white,2181.258,white,3.7,8070.6546
Slovakia,2010,André,211.2,white,3.0,633.5999999999999
Slovakia,2010,Aurelius,25.52,white,3.0,76.56
Slovakia,2010,Blauer Portugieser,91.5,red,3.0,274.5
Slovakia,2010,Blaufränkisch,1378.1599999999999,red,3.0,4134.48
Slovakia,2010,Bouvier,5.59,white,3.0,16.77
Slovakia,2010,Cabernet Sauvignon,569.71,red,3.0,1709.13
Slovakia,2010,Chardonnay,309.65,white,3.0,928.9499999999999
Slovakia,2010,Devin,133.05,white,3.0,399.15000000000003
Slovakia,2010,Dunaj,45.910000000000004,red,3.0,137.73000000000002
Slovakia,2010,Fetească Albă,218.87,white,3.0,656.61
Slovakia,2010,Fetească Regală,230.9,white,3.0,692.7
Slovakia,2010,Frühroter Veltliner,194.99,red,3.0,584.97
Slovakia,2010,Furmint,248.35000000000002,white,3.0,745.0500000000001
Slovakia,2010,Gewürztraminer,265.4,white,3.0,796.1999999999999
Slovakia,2010,Graševina,1655.42,white,3.0,4966.26
Slovakia,2010,Grüner Veltliner,2090.65,white,3.0,6271.950000000001
Slovakia,2010,Hárslevelű,140.85000000000002,white,3.0,422.55000000000007
Slovakia,2010,Irsai Olivér,226.77,white,3.0,680.3100000000001
Slovakia,2010,Milia,1.36,red,3.0,4.08
Slovakia,2010,Muscat Blanc à Petits Grains,47.76,white,3.0,143.28
Slovakia,2010,Muscat Ottonel,48.199999999999996,white,3.0,144.6
Slovakia,2010,Muskat Moravsky,162.57,white,3.0,487.71
Slovakia,2010,Müller-Thurgau,931.5699999999999,white,3.0,2794.71
Slovakia,2010,Neronet,39.019999999999996,red,3.0,117.05999999999999
Slovakia,2010,Neuburger,8.92,white,3.0,26.759999999999998
Slovakia,2010,Noria,1.36,white,3.0,4.08
Slovakia,2010,Odessky Cherny,235.63,red,3.0,706.89
Slovakia,2010,Palava,31.52,grey_or_gris,3.0,94.56
Slovakia,2010,Pinot Blanc,522.5600000000001,white,3.0,1567.6800000000003
Slovakia,2010,Pinot Gris,210.94,grey_or_gris,3.0,632.8199999999999
Slovakia,2010,Riesling,604.75,white,3.0,1814.25
Slovakia,2010,Sankt Laurent,939.34,red,3.0,2818.02
Slovakia,2010,Sauvignon Blanc,208.10999999999999,white,3.0,624.3299999999999
Slovakia,2010,Silvaner,117.41000000000001,white,3.0,352.23
Slovakia,2010,Zweigelt,115.74,red,3.0,347.21999999999997
Slovakia,2010,other red,111.43912654533725,red,3.0,334.31737963601176
Slovakia,2010,other white,256.0408734546628,white,3.0,768.1226203639884
Slovakia,2016,Blaufränkisch,1216.0,red,4.3,5228.8
Slovakia,2016,Cabernet Sauvignon,469.0,red,4.3,2016.6999999999998
Slovakia,2016,Graševina,456.0,white,4.3,1960.8
Slovakia,2016,Grüner Veltliner,1627.0,white,4.3,6996.099999999999
Slovakia,2016,Müller-Thurgau,509.0,white,4.3,2188.7
Slovakia,2016,Pinot Blanc,416.0,white,4.3,1788.8
Slovakia,2016,Riesling,620.0,white,4.3,2666.0
Slovakia,2016,Sankt Laurent,717.0,red,4.3,3083.1
Slovakia,2016,other red,660.6287639908899,red,4.3,2840.7036851608264
Slovakia,2016,other white,1057.3712360091104,white,4.3,4546.696314839174
Slovakia,2020,Blauer Portugieser,93.0,red,,
Slovakia,2020,Blaufränkisch,1124.0,red,,
Slovakia,2020,Cabernet Sauvignon,632.0,red,,
Slovakia,2020,Chardonnay,407.0,white,,
Slovakia,2020,Cserszegi Fűszeres,3.0,white,,
Slovakia,2020,Dornfelder,39.0,red,,
Slovakia,2020,Ezerjó,1.0,white,,
Slovakia,2020,Fetească Albă,179.0,white,,
Slovakia,2020,Fetească Regală,154.0,white,,
Slovakia,2020,Furmint,318.0,white,,
Slovakia,2020,Gewürztraminer,445.0,white,,
Slovakia,2020,Graševina,1479.0,white,,
Slovakia,2020,Grüner Veltliner,1823.0,white,,
Slovakia,2020,Irsai Olivér,285.0,white,,
Slovakia,2020,Kerner,2.0,white,,
Slovakia,2020,Merlot,36.0,red,,
Slovakia,2020,Muscat Ottonel,49.0,white,,
Slovakia,2020,Müller-Thurgau,779.0,white,,
Slovakia,2020,Neuburger,17.0,white,,
Slovakia,2020,Pinot Blanc,535.0,white,,
Slovakia,2020,Pinot Gris,461.0,grey_or_gris,,
Slovakia,2020,Pinot Noir,240.0,red,,
Slovakia,2020,Riesling,718.0,white,,
Slovakia,2020,Sankt Laurent,736.0,red,,
Slovakia,2020,Sauvignon Blanc,344.0,white,,
Slovakia,2020,Sémillon,2.0,white,,
Slovakia,2020,Zweigelt,122.0,red,,
Slovakia,2020,other red,639.0,red,,
Slovenia,2000,Chardonnay,1549.138,white,4.7,7280.9486
Slovenia,2000,Graševina,3567.712,white,4.7,16768.2464
Slovenia,2000,Merlot,1197.061,red,4.7,5626.1867
Slovenia,2000,Ribolla Gialla,1126.646,white,4.7,5295.2362
Slovenia,2000,Sauvignon Blanc,1220.533,white,4.7,5736.505099999999
Slovenia,2000,Terrano,1267.477,red,4.7,5957.1419000000005
Slovenia,2000,other red,3638.127,red,4.7,17099.1969
Slovenia,2000,other white,9905.095,white,4.7,46553.9465
Slovenia,2010,Barbera,133.68,red,7.0,935.76
Slovenia,2010,Blaufränkisch,514.8100000000001,red,7.0,3603.6700000000005
Slovenia,2010,Cabernet Sauvignon,452.54,red,7.0,3167.78
Slovenia,2010,Chardonnay,1191.53,white,7.0,8340.71
Slovenia,2010,Furmint,630.65,white,7.0,4414.55
Slovenia,2010,Graševina,2354.84,white,7.0,16483.88
Slovenia,2010,Kerner,1.81,white,7.0,12.67
Slovenia,2010,Kraljevina,178.88000000000002,white,7.0,1252.16
Slovenia,2010,Malvazija Istarska,709.09,white,7.0,4963.63
Slovenia,2010,Merlot,990.76,red,7.0,6935.32
Slovenia,2010,Muscat Blanc à Petits Grains,352.78000000000003,white,7.0,2469.46
Slovenia,2010,Pinot Blanc,457.82,white,7.0,3204.74
Slovenia,2010,Pinot Gris,406.03999999999996,grey_or_gris,7.0,2842.2799999999997
Slovenia,2010,Plavaie,60.37,white,7.0,422.59
Slovenia,2010,Ribolla Gialla,738.09,white,7.0,5166.63
Slovenia,2010,Riesling,640.92,white,7.0,4486.44
Slovenia,2010,Sauvignon Blanc,1030.3300000000002,white,7.0,7212.310000000001
Slovenia,2010,Sauvignonasse,190.37,white,7.0,1332.5900000000001
Slovenia,2010,Savagnin Blanc,215.06,white,7.0,1505.42
Slovenia,2010,Terrano,1239.76,red,7.0,8678.32
Slovenia,2010,other red,851.0515221044467,red,7.0,5957.3606547311265
Slovenia,2010,other white,2171.268477895553,white,7.0,15198.879345268871
Slovenia,2010,Žametovka,841.69,red,7.0,5891.83
Slovenia,2016,Barbera,97.868,red,5.9,577.4212
Slovenia,2016,Blauer Portugieser,80.36699999999999,red,5.9,474.16529999999995
Slovenia,2016,Blaufränkisch,709.112,red,5.9,4183.7608
Slovenia,2016,Cabernet Franc,27.045,red,5.9,159.56550000000001
Slovenia,2016,Cabernet Sauvignon,423.436,red,5.9,2498.2724
Slovenia,2016,Chardonnay,1181.476,white,5.9,6970.708400000001
Slovenia,2016,Furmint,545.7660000000001,white,5.9,3220.0194000000006
Slovenia,2016,Gamay Noir,4.428,red,5.9,26.1252
Slovenia,2016,Graševina,1934.618,white,5.9,11414.2462
Slovenia,2016,Kerner,111.47300000000001,white,5.9,657.6907000000001
Slovenia,2016,Kraljevina,198.858,white,5.9,1173.2622000000001
Slovenia,2016,Malvazija Istarska,915.2450000000001,white,5.9,5399.945500000001
Slovenia,2016,Merlot,816.643,red,5.9,4818.193700000001
Slovenia,2016,Muscat Blanc à Petits Grains,586.0590000000001,white,5.9,3457.7481000000007
Slovenia,2016,Muscat Ottonel,97.808,white,5.9,577.0672000000001
Slovenia,2016,Müller-Thurgau,128.37300000000002,white,5.9,757.4007000000001
Slovenia,2016,Pinella,61.452000000000005,white,5.9,362.56680000000006
Slovenia,2016,Pinot Blanc,424.475,white,5.9,2504.4025
Slovenia,2016,Pinot Gris,507.78000000000003,grey_or_gris,5.9,2995.9020000000005
Slovenia,2016,Pinot Noir,202.246,red,5.9,1193.2514
Slovenia,2016,Plavec Žuti,82.202,white,5.9,484.9918
Slovenia,2016,Refosco,1340.468,red,5.9,7908.761200000001
Slovenia,2016,Ribolla Gialla,597.215,white,5.9,3523.5685000000003
Slovenia,2016,Riesling,607.3000000000001,white,5.9,3583.0700000000006
Slovenia,2016,Sankt Laurent,5.535,red,5.9,32.6565
Slovenia,2016,Sauvignon Blanc,1121.432,white,5.9,6616.4488
Slovenia,2016,Sauvignonasse,231.14,white,5.9,1363.726
Slovenia,2016,Savagnin Blanc,208.59300000000002,white,5.9,1230.6987000000001
Slovenia,2016,Silvaner,80.986,white,5.9,477.8174000000001
Slovenia,2016,Syrah,18.4,red,5.9,108.56
Slovenia,2016,Vitovska Grganja,33.496,white,5.9,197.62640000000002
Slovenia,2016,Zelen,75.10799999999999,white,5.9,443.13719999999995
Slovenia,2016,Zweigelt,4.752,red,5.9,28.0368
Slovenia,2016,other red,373.4730035065619,red,5.9,2203.490720688715
Slovenia,2016,other white,1332.3000829131925,white,5.9,7860.570489187836
Slovenia,2016,Žametovka,821.809,red,5.9,4848.6731
Slovenia,2022,Barbera,77.17627358023476,red,,
Slovenia,2022,Blauer Portugieser,92.15481977453362,red,,
