country,year,variety,grape_color,variety_area_ha,grape_yield_tonnes_per_ha,estimated_variety_production_tons,world
France,2010,Villard Blanc,white,274.024,7.3,2000.3752,Old World
France,2010,Villard Noir,red,1264.9697,7.3,9234.27881,Old World
France,2010,Viognier,white,4822.588,7.3,35204.8924,Old World
France,2010,other red,red,3761.5350603,7.3,27459.20594019,Old World
France,2010,other white,white,3023.4820874,7.3,22071.41923802,Old World
France,2016,Abondant,white,0.3125473441876229,7.7,2.4066145502446967,Old World
France,2016,Abouriou,red,310.22604589249016,7.7,2388.7405533721744,Old World
France,2016,Admirable de Courtiller,white,26.76766963471469,7.7,206.1110561873031,Old World
France,2016,Afus Ali,white,49.65623867477244,7.7,382.3530377957478,Old World
France,2016,Albana,white,0.0766634939199391,7.7,0.590308903183531,Old World
France,2016,Aleatico,red,13.91631751750373,7.7,107.15564488477872,Old World
France,2016,Alicante Henri Bouschet,red,2607.343095540152,7.7,20076.54183565917,Old World
France,2016,Aligoté,white,1927.0465810011883,7.7,14838.25867370915,Old World
France,2016,Alphonse Lavallée,red,605.5852663712503,7.7,4663.006551058627,Old World
France,2016,Altesse,white,221.86457937931908,7.7,1708.357261220757,Old World
France,2016,Aramon Noir,red,1166.7394775034263,7.7,8983.893976776382,Old World
France,2016,Aramon Noir (W),red,14.399122885117553,7.7,110.87324621540516,Old World
France,2016,Aranel,white,4.74638196517188,7.7,36.54714113182347,Old World
France,2016,Arbane,white,1.319451051542742,7.7,10.159773096879114,Old World
France,2016,Arinarnoa,red,145.11176126675997,7.7,1117.3605617540518,Old World
France,2016,Arriloba,white,46.338604236649005,7.7,356.8072526221973,Old World
France,2016,Arrouya,red,0.0164312596704199,7.7,0.1265206994622332,Old World
France,2016,Arrufiac,red,8.633949015985996,7.7,66.48140742309216,Old World
France,2016,Aubin Blanc,white,0.6777191486833651,7.7,5.218437444861912,Old World
France,2016,Aubun,red,537.0073773655265,7.7,4134.956805714554,Old World
France,2016,Auxerrois,white,2408.643829432631,7.7,18546.557486631256,Old World
France,2016,Baco Blanc,white,527.5454886423387,7.7,4062.100262546008,Old World
France,2016,Baco Noir,red,4.732761153239365,7.7,36.44226087994311,Old World
France,2016,Barbaroux,grey_or_gris,29.208285713596062,7.7,224.90379999468968,Old World
France,2016,Baroque,white,83.39681657647334,7.7,642.1554876388448,Old World
France,2016,Beclan,red,0.0649800123054812,7.7,0.5003460947522053,Old World
France,2016,Biancu Gentile,white,5.410673513195705,7.7,41.66218605160692,Old World
France,2016,Blanc Dame,white,0.1793826869344665,7.7,1.381246689395392,Old World
France,2016,Blauer Portugieser,red,25.949314301908668,7.7,199.80972012469675,Old World
France,2016,Bouchales,red,92.5602290406233,7.7,712.7137636127994,Old World
France,2016,Bouillet,red,0.7377538365629984,7.7,5.680704541535088,Old World
France,2016,Bourboulenc,white,499.0,7.7,3842.3,Old World
France,2016,Bousquet Precoce,white,0.0681368125594756,7.7,0.5246534567079622,Old World
France,2016,Braquet Noir,red,11.87258598192543,7.7,91.41891206082582,Old World
France,2016,Brun Argente,red,10.92573644487441,7.7,84.12817062553296,Old World
France,2016,Burdin,white,0.0449471074046541,7.7,0.3460927270158366,Old World
France,2016,Béquignol Noir,red,0.1846347224112459,7.7,1.4216873625665936,Old World
France,2016,Cabernet Franc,red,32326.65184621113,7.7,248915.21921582572,Old World
France,2016,Cabernet Sauvignon,red,46554.52210630532,7.7,358469.820218551,Old World
France,2016,Caladoc,red,3062.0,7.7,23577.4,Old World
France,2016,Calitor Noir,red,25.653845683952564,7.7,197.53461176643475,Old World
France,2016,Camaralet de Lasseube,white,4.326768744692482,7.7,33.31611933413211,Old World
France,2016,Canner Seedless,white,0.0545104272635924,7.7,0.4197302899296615,Old World
France,2016,Cardinal,red,202.2335905070606,7.7,1557.1986469043666,Old World
France,2016,Carignan Bouschet,red,1.4097190425540067,7.7,10.854836627665852,Old World
France,2016,Carla,red,0.1048575359262355,7.7,0.8074030266320135,Old World
France,2016,Carmenère,red,28.315916765908494,7.7,218.0325590974954,Old World
France,2016,Castets,red,0.010946587044593,7.7,0.0842887202433661,Old World
France,2016,Cesar,red,10.5611278226206,7.7,81.32068423417863,Old World
France,2016,Chambourcin,red,592.3883737699002,7.7,4561.390478028232,Old World
France,2016,Chardonnay,white,47451.020661151335,7.7,365372.8590908653,Old World
France,2016,Chasan,white,549.4998620680498,7.7,4231.148937923983,Old World
France,2016,Chasselas,white,540.7588844029499,7.7,4163.8434099027145,Old World
France,2016,Chasselas (R),white,80.61211629712665,7.7,620.7132954878751,Old World
France,2016,Chatus,red,61.86986454114975,7.7,476.3979569668531,Old World
France,2016,Chelois,red,0.558401421010988,7.7,4.299690941784608,Old World
France,2016,Chenanson,red,451.041436816617,7.7,3473.019063487952,Old World
France,2016,Chenin Blanc,white,9431.556872742674,7.7,72622.9879201186,Old World
France,2016,Cinsaut,red,15929.718765274169,7.7,122658.83449261107,Old World
France,2016,Clairette,white,2042.2382806227972,7.7,15725.23476079554,Old World
France,2016,Clarin,white,5.792756041596764,7.7,44.60422152029509,Old World
France,2016,Claverie,white,0.6538418491774496,7.7,5.034582238666362,Old World
France,2016,Codivarta,white,1.3427782961506007,7.7,10.339392880359624,Old World
France,2016,Colobel,red,7.634825181473201,7.7,58.78815389734365,Old World
France,2016,Colombard,white,8441.269618678996,7.7,64997.77606382827,Old World
France,2016,Couderc Noir,red,198.49439061861523,7.7,1528.4068077633374,Old World
France,2016,Counoise,red,396.1120489812533,7.7,3050.06277715565,Old World
France,2016,Courbu Blanc,white,32.40264899586837,7.7,249.50039726818645,Old World
France,2016,Courbu Noir,red,1.3252510181343011,7.7,10.20443283963412,Old World
France,2016,Crouchen,white,0.4157400375781999,7.7,3.20119828935214,Old World
France,2016,Csaba Gyöngye,white,0.530590907483015,7.7,4.085549987619215,Old World
France,2016,Côt,red,6100.389102044589,7.7,46972.99608574334,Old World
France,2016,Danam,white,0.2676993027910278,7.7,2.0612846314909143,Old World
France,2016,Danlas,white,203.22554483235655,7.7,1564.8366952091458,Old World
France,2016,Danuta,white,1.9752918872478773,7.7,15.209747531808656,Old World
France,2016,Dattier de St. Vallier,white,0.4027768693011447,7.7,3.1013818936188144,Old World
France,2016,Delhro,red,0.1839605893442728,7.7,1.4164965379509007,Old World
France,2016,Douce Noire,red,0.2068656547581552,7.7,1.592865541637795,Old World
France,2016,Duras,red,785.0,7.7,6044.5,Old World
France,2016,Ederena,red,0.8069790252336435,7.7,6.213738494299055,Old World
France,2016,Egiodola,red,225.86674860317845,7.7,1739.173964244474,Old World
France,2016,Ekigaina,red,2.374953842755079,7.7,18.28714458921411,Old World
France,2016,Elbling,white,0.1299641211701802,7.7,1.0007237330103875,Old World
France,2016,Enfarine Noir,red,0.0244960205207197,7.7,0.1886193580095417,Old World
France,2016,Etraire de l'Adui,red,4.528995137726693,7.7,34.87326256049554,Old World
France,2016,Exalta,white,3.150797494026496,7.7,24.261140704004017,Old World
France,2016,Fer,red,1501.554116870088,7.7,11561.966699899678,Old World
France,2016,Florental,red,11.3497039172761,7.7,87.39272016302596,Old World
France,2016,Folignan,white,51.049166448117326,7.7,393.0785816505034,Old World
France,2016,Folle Blanche,white,1553.9797655211223,7.7,11965.644194512644,Old World
France,2016,Frühroter Veltliner,red,5.033383948276084,7.7,38.75705640172585,Old World
France,2016,Fuella Nera,red,19.67360697604561,7.7,151.48677371555118,Old World
France,2016,Gaillard,red,0.0245174855610075,7.7,0.1887846388197577,Old World
France,2016,Gamaret,red,5.705484858303803,7.7,43.93223340893929,Old World
France,2016,Gamay Noir,red,24094.52878351181,7.7,185527.87163304092,Old World
France,2016,Gamay Teinturier Freaux,red,43.100424890977024,7.7,331.8732716605231,Old World
France,2016,Gamay Teinturier de Bouze,red,254.71823770800927,7.7,1961.3304303516716,Old World
France,2016,Gamay Teinturier de Chaudenay,red,142.01031686155167,7.7,1093.479439833948,Old World
France,2016,Ganson,red,3.147394817948654,7.7,24.234940098204635,Old World
France,2016,Garanoir,red,0.1456387203443737,7.7,1.1214181466516775,Old World
France,2016,Garnacha Blanca,white,5130.419318931907,7.7,39504.22875577568,Old World
France,2016,Garnacha Peluda,red,394.34200704859694,7.7,3036.4334542741967,Old World
France,2016,Garnacha Roja (Gris),grey_or_gris,1253.4206591036027,7.7,9651.33907509774,Old World
France,2016,Garnacha Tinta,red,78631.25372350105,7.7,605460.6536709581,Old World
France,2016,Garonnet,red,9.51727265117294,7.7,73.28299941403164,Old World
France,2016,Gascon,red,0.9606844793750372,7.7,7.397270491187786,Old World
France,2016,Gewürztraminer,white,3320.2228521960515,7.7,25565.7159619096,Old World
France,2016,Gouget Noir,red,3.314250268173114,7.7,25.519727064932976,Old World
France,2016,Graciano,red,10.091811402780303,7.7,77.70694780140833,Old World
France,2016,Graisse,white,1.1563707493111617,7.7,8.904054769695945,Old World
France,2016,Gramon,red,2.7705160703670724,7.7,21.332973741826457,Old World
France,2016,Grand Noir,red,0.4033531207080841,7.7,3.105819029452248,Old World
France,2016,Grassen,red,0.0658276974076297,7.7,0.5068732700387487,Old World
France,2016,Gringet,white,15.492105464155964,7.7,119.28921207400091,Old World
France,2016,Grolleau Noir,red,1949.0079824847403,7.7,15007.3614651325,Old World
France,2016,Gros Manseng,white,3046.13514055589,7.7,23455.240582280352,Old World
France,2016,Gänsfüsser,red,0.0106660418605013,7.7,0.08212852232586,Old World
France,2016,Ignea,grey_or_gris,0.712889582295961,7.7,5.4892497836789,Old World
France,2016,Isa,white,4.606465467714853,7.7,35.469784101404365,Old World
France,2016,Italia,white,75.14796918149536,7.7,578.6393626975142,Old World
France,2016,Jacquere,white,620.9263027987921,7.7,4781.132531550699,Old World
France,2016,Jaoumet,white,0.1210267035159689,7.7,0.9319056170729606,Old World
France,2016,Joannes Seyve,red,0.8690094611491935,7.7,6.69137285084879,Old World
France,2016,Jurançon Blanc,white,1.9355950583233208,7.7,14.904081949089576,Old World
France,2016,Jurançon Noir,red,605.2164105192236,7.7,4660.166360998021,Old World
France,2016,Knipperlé,white,0.1504987454776497,7.7,1.1588403401779026,Old World
France,2016,Königin der Weingärten,white,0.1191573908343995,7.7,0.917511909424876,Old World
France,2016,Landal,red,37.151183875412784,7.7,286.0641158406784,Old World
France,2016,Landot Noir,red,0.5852113063777215,7.7,4.506127059108455,Old World
France,2016,Lauzet,white,2.5346919503422995,7.7,19.517128017635702,Old World
France,2016,Len de l'El,white,603.0,7.7,4643.1,Old World
France,2016,Liliorila,white,1.2198547520074403,7.7,9.392881590457293,Old World
France,2016,Lival,red,98.5051668657347,7.7,758.4897848661572,Old World
France,2016,Léon Millot,red,53.6483084966786,7.7,413.0919754244252,Old World
France,2016,Macabeo,white,1657.410555715743,7.7,12762.06127901122,Old World
France,2016,Madeleine Royale,white,0.3272562063071801,7.7,2.5198727885652867,Old World
France,2016,Madeleines,white,6.696926288093068,7.7,51.56633241831663,Old World
France,2016,Malingre Precoce,white,0.4374489304816343,7.7,3.3683567647085844,Old World
France,2016,Mammolo,red,885.0,7.7,6814.5,Old World
France,2016,Manseng Noir,red,3.7894826081387314,7.7,29.179016082668237,Old World
France,2016,Marsanne,white,1484.3898235703125,7.7,11429.801641491407,Old World
France,2016,Marselan,red,3662.0,7.7,28197.4,Old World
France,2016,Maréchal Foch,red,11.00565420664666,7.7,84.74353739117929,Old World
France,2016,Mauzac Blanc,white,1525.7547003290845,7.7,11748.31119253395,Old World
France,2016,Mazuelo,red,31759.662256551128,7.7,244549.3993754437,Old World
France,2016,Mazuelo (W),red,352.501562425635,7.7,2714.262030677389,Old World
France,2016,Melon,white,9549.605707466351,7.7,73531.9639474909,Old World
France,2016,Menu Pineau,white,197.3006734417326,7.7,1519.2151855013412,Old World
France,2016,Merille,red,42.195730522369296,7.7,324.9071250222436,Old World
France,2016,Merlot,red,108482.84444347848,7.7,835317.9022147844,Old World
France,2016,Merlot Blanc,white,44.24833485193164,7.7,340.71217835987363,Old World
France,2016,Meslier Saint-Francois,white,12.508754470146688,7.7,96.3174094201295,Old World
France,2016,Milgranet,red,1.2849275373647286,7.7,9.893942037708412,Old World
France,2016,Mireille,white,0.1482342223105144,7.7,1.141403511790961,Old World
France,2016,Molette,white,17.652180021716298,7.7,135.9217861672155,Old World
France,2016,Mollard,red,22.619957189496443,7.7,174.1736703591226,Old World
France,2016,Monastrell,red,8754.212050659738,7.7,67407.43279007998,Old World
France,2016,Mondeuse Blanche,white,3.569696998107338,7.7,27.486666885426505,Old World
France,2016,Mondeuse Noire,red,279.9451584275654,7.7,2155.5777198922538,Old World
France,2016,Monerac,red,3.015421724799225,7.7,23.218747280954037,Old World
France,2016,Montils,white,165.15422527381256,7.7,1271.6875346083568,Old World
France,2016,Mourvaison,red,2.712393700738381,7.7,20.88543149568553,Old World
France,2016,Mouyssagues,red,0.0533689929003617,7.7,0.4109412453327851,Old World
France,2016,Muscadelle,white,1412.3942109825448,7.7,10875.435424565596,Old World
France,2016,Muscardin,red,16.86157880744255,7.7,129.83415681730764,Old World
France,2016,Muscat Blanc à Petits Grains,white,7333.009021335573,7.7,56464.16946428392,Old World
France,2016,Muscat Blanc à Petits Grains (R),white,418.9422120514528,7.7,3225.8550327961866,Old World
France,2016,Muscat Ottonel,white,172.12423476626213,7.7,1325.3566077002183,Old World
France,2016,Muscat of Alexandria,white,2461.5335183522616,7.7,18953.80809131241,Old World
France,2016,Muscat of Hamburg,red,2324.5716537129592,7.7,17899.201733589787,Old World
France,2016,Müller-Thurgau,white,2.3924189851922506,7.7,18.42162618598033,Old World
France,2016,Nebbiolo,red,0.7092164826035783,7.7,5.4609669160475525,Old World
France,2016,Noir Fleurien,red,0.0597615236465751,7.7,0.4601637320786283,Old World
France,2016,Négrette,red,1111.645606355033,7.7,8559.671168933752,Old World
France,2016,Oberlin,red,25.58500645169661,7.7,197.00454967806397,Old World
France,2016,Odola,red,0.3014018046053368,7.7,2.3207938954610934,Old World
France,2016,Oeillade Bousche,red,0.6548996980656113,7.7,5.042727675105208,Old World
France,2016,Oeillade Noire,red,17.671090674457954,7.7,136.06739819332626,Old World
France,2016,Ohanes,white,14.56336408855982,7.7,112.13790348191064,Old World
France,2016,Olivette Blanche,white,1.79051336948753,7.7,13.78695294505398,Old World
France,2016,Olivette Noire,red,15.545631742772937,7.7,119.70136441935162,Old World
France,2016,Ondenc,white,0.5168149132772647,7.7,3.9794748322349385,Old World
France,2016,Ora,white,32.39605541357056,7.7,249.4496266844933,Old World
France,2016,Palomino Fino,white,41.23759212112842,7.7,317.5294593326889,Old World
France,2016,Parraleta,red,2.006101806105668,7.7,15.446983907013644,Old World
France,2016,Pascal Blanc,white,0.0282815292566113,7.7,0.217767775275907,Old World
France,2016,Pascale,red,0.1020138218207815,7.7,0.7855064280200176,Old World
France,2016,Perdea,white,1.989032858207762,7.7,15.31555300819977,Old World
France,2016,Perlaut,white,1.0922853864811368,7.7,8.410597475904753,Old World
France,2016,Perlette,white,0.2715601040024908,7.7,2.091012800819179,Old World
France,2016,Persan,red,8.527009859694921,7.7,65.6579759196509,Old World
France,2016,Petit Courbu,white,1.120511168778498,7.7,8.627935999594435,Old World
France,2016,Petit Manseng,white,1247.0780180117424,7.7,9602.500738690416,Old World
France,2016,Petit Meslier,white,2.823842365283785,7.7,21.743586212685145,Old World
France,2016,Petit Verdot,red,870.2806255722194,7.7,6701.160816906089,Old World
France,2016,Picardan,white,0.7435769275356594,7.7,5.7255423420245775,Old World
France,2016,Pineau d'Aunis,red,413.3659231359815,7.7,3182.9176081470573,Old World
France,2016,Pinot Blanc,white,1180.6942268999835,7.7,9091.345547129871,Old World
France,2016,Pinot Gris,grey_or_gris,2867.322389819283,7.7,22078.38240160848,Old World
France,2016,Pinot Meunier,red,12129.662833161532,7.7,93398.4038153438,Old World
France,2016,Pinot Noir,red,31602.15071375135,7.7,243336.5604958854,Old World
France,2016,Piquepoul Blanc,white,1564.180767068872,7.7,12044.191906430317,Old World
France,2016,Piquepoul Gris,grey_or_gris,1.547856700117788,7.7,11.918496590906967,Old World
France,2016,Piquepoul Noir,red,58.42830893094233,7.7,449.897978768256,Old World
France,2016,Plant Droit,red,18.57934330586633,7.7,143.06094345517076,Old World
France,2016,Plantet,red,420.1872170292244,7.7,3235.441571125028,Old World
France,2016,Portan,red,255.6347484256435,7.7,1968.387562877455,Old World
France,2016,Poulsard,red,90.25385706751094,7.7,694.9546994198342,Old World
France,2016,Poulsard Blanc,white,0.0182658199573774,7.7,0.1406468136718059,Old World
France,2016,Prima,red,81.15517376969112,7.7,624.8948380266216,Old World
France,2016,Prunelard,red,19.28711114229272,7.7,148.51075579565395,Old World
France,2016,Raffiat de Moncade,white,6.385245843758351,7.7,49.1663929969393,Old World
France,2016,Ravat,red,0.6964116426391276,7.7,5.362369648321282,Old World
France,2016,Ravat Blanc,white,6.080252654364943,7.7,46.81794543861007,Old World
France,2016,Rayon d'Or,white,5.599664362150707,7.7,43.11741558856045,Old World
France,2016,Ribol,red,140.91679947999904,7.7,1085.0593559959927,Old World
France,2016,Riesling,white,4025.098002810852,7.7,30993.25462164356,Old World
France,2016,Romorantin,white,69.48752069409905,7.7,535.0539093445627,Old World
France,2016,Rose du Var,grey_or_gris,54.37894427449481,7.7,418.71787091361006,Old World
France,2016,Roussanne,white,1831.152721986956,7.7,14099.87595929956,Old World
France,2016,Roussette d'Ayze,white,0.772580069266708,7.7,5.948866533353652,Old World
France,2016,Rubilande,grey_or_gris,6.7559097387488976,7.7,52.02050498836651,Old World
France,2016,Sacy,white,8.347122637897384,7.7,64.27284431180985,Old World
France,2016,Saint-Pierre Dore,white,0.2333891865592081,7.7,1.7970967365059023,Old World
France,2016,Sangiovese,red,1503.0,7.7,11573.1,Old World
France,2016,Sauvignon Blanc,white,28084.011471239268,7.7,216246.8883285424,Old World
France,2016,Sauvignon Blanc (G),white,815.5350669856979,7.7,6279.620015789874,Old World
France,2016,Savagnin Blanc,white,484.4520725188624,7.7,3730.28095839524,Old World
France,2016,Savagnin Rose,grey_or_gris,47.00837143423213,7.7,361.9644600435874,Old World
France,2016,Scimiscia,white,0.1640156480498698,7.7,1.2629204899839974,Old World
France,2016,Segalin,red,60.98600274272414,7.7,469.5922211189759,Old World
France,2016,Seibel,red,0.7268262252117739,7.7,5.5965619341306585,Old World
France,2016,Seibel White,white,0.0650761447938803,7.7,0.5010863149128783,Old World
France,2016,Seinoir,red,49.53349477158872,7.7,381.40790974123314,Old World
France,2016,Select,white,7.046798343962744,7.7,54.260347248513135,Old World
France,2016,Semebat,red,1.4221440545552164,7.7,10.950509220075167,Old World
